"COMID"	"QC_04"	"QC_05"	"QC_08"	"QC_MA"	"SLOPE"	"wetindexws"	"pctcarbresidws"	"pctglactilloamws"	"na2ows"	"rckdepws"	"pctglactilcrsws"	"pctcolluvsedws"	"sio2ws"	"k2ows"	"clayws"	"pcthydricws"	"pcteolcrsws"	"hydrlcondws"	"runoffws"	"pctglaclakecrsws"	"fe2o3ws"	"bfiws"	"p2o5ws"	"al2o3ws"	"omws"	"compstrgthws"	"kffactws"	"pctglactilclayws"	"wtdepws"	"caows"	"mgows"	"pctalluvcoastws"	"permws"	"pctsilicicws"	"elevws"	"pctcoastcrsws"	"pctnoncarbresidws"	"sandws"	"sws"	"nws"	"precip9120ws"	"tmax9120ws"	"tmean9120ws"	"tmin9120ws"	"wsareasqkmws"
14363544	3.47713906042841	3.16619291896585	2.58493248677762	3.13276447157708	-5.39466834268167	706.4317	0	0	0.5798	98.6988094204186	0	96.31	1423.23551344505	1.5852	20.0370811578083	0	0	-0.110642263110508	0.499998125494583	0	2.7175	40.0547	-2.72881392935255	7.721	-0.675901514926968	70.5188	0.2928	0	153.333462150445	1.33289957704181	0.564365062078168	1.54	12.8527124338976	0	9.12703423553876	0	2.16	28.3520463188642	-0.254847104922319	0.15	1140.20531268033	112.897233598632	9.56874724373204	4.07796788029395	5.38200436057523
14363556	3.47723690641641	3.16627821743366	2.58501831349508	3.13288985589249	-6.83772230820884	706.4419	0	0	0.5797	98.7029996077971	0	96.3	1422.97938880505	1.5849	20.0366136880812	0	0	-0.110810387952366	0.499998125489501	0	2.7172	40.0542	-2.72881392935255	7.7192	-0.675814016942126	70.5356	0.2928	0	153.330232084588	1.33309616980162	0.564421987978237	1.55	12.8496916926642	0	9.12643992999728	0	2.15	28.3534860150789	-0.254847104922319	0.15	1140.1294291161	112.922158502468	9.57002234101473	4.07886287977338	5.3822486670564
14363456	2.90012177858269	2.62258493237247	2.01629357380716	2.55081150634223	-4.14219188912983	686.0437	0	0	0.5688	99.1263332884382	0	93.17	1727.56150272006	1.6495	19.7857220232483	0	0	-0.838931614525828	0.499998116281793	0	2.7687	38.7008	-3.01149946082399	7.9557	-0.444134577240839	76.6784	0.2942	0	155.637996803285	1.2271249247347	0.519068917424364	0	11.4166326884014	0	8.81919695242775	0	6.83	28.9146894816264	-0.457050151184577	0.0943	1082.41442583728	117.493452122782	9.84871045991097	4.33560830868895	4.77140303005738
14362982	2.90094743893074	2.62331132803559	2.01725043227101	2.55186579442329	-6.83772230820884	686.0025	0	0	0.569	99.0252203558705	0	93.2	1726.72680258006	1.6487	19.7793803265271	0	0	-0.839831707038485	0.499998116275943	0	2.7703	38.6979	-3.00366371025578	7.9524	-0.441596501080532	76.6341	0.2943	0	155.720179563928	1.22779922779929	0.519207654214376	0	11.4096637282234	0	8.81488117367804	0	6.8	28.9288606860382	-0.452225294610947	0.0948	1082.0878736245	117.678617008526	9.85783888983854	4.34181330646386	4.7735803834494
14363540	2.90128555008265	2.62360175309211	2.01765510436954	2.55228971625463	-4.8678632134169	686.1377	0	0	0.5693	99.0178721195056	0	93.21	1726.99717632006	1.6494	19.7773758144352	0	0	-0.840432806763372	0.499998116273018	0	2.7715	38.6969	-3.00366371025578	7.9564	-0.44129004737528	76.6191	0.2943	0	155.725149129243	1.2276149783916	0.519092045782669	0	11.4038777155239	0	8.81290033872797	0	6.79	28.9348079579315	-0.451610581865853	0.0949	1081.94153317203	117.763241627101	9.86206895247844	4.34477143060897	4.77450222832458
14362944	2.86649882149541	2.59072929135841	1.98571830094974	2.51228005808833	-4.29500722847188	685.868	0	0	0.5629	98.9238199917236	0	94.39	1779.21149440506	1.6617	19.7949249434973	0	0	-0.818728228437677	0.499998116433885	0	2.7624	38.6219	-3.07379408290813	7.9689	-0.429677396332897	76.076	0.2953	0	155.281770372425	1.19733716370266	0.495433674756801	0	11.1092327759613	0	8.85161866509197	0	5.61	28.7658489653678	-0.480828536177027	0.0908	1084.22362969555	115.958271832491	9.77026862461723	4.27899059644	4.71991513140875
14362904	2.79292162559951	2.52049139320327	1.91936578256762	2.43118035665565	-4.77558657792193	682.9833	0	0	0.5553	98.020997255412	0	93.46	1916.97666450006	1.6719	19.8835064775216	0	0	-0.778585762155053	0.499998116778218	0	2.7647	38.3373	-3.31800136532215	7.8826	-0.375667712707814	78.6513	0.2989	0	156.418253696192	1.13216381101061	0.44459872257737	0	10.3664122136002	0	8.88277175521045	0	6.54	28.4245660464706	-0.58888558144741	0.07	1084.23869447103	114.422599461475	9.68653949034274	4.21250490629721	4.61744588241071
14362882	2.79166258384954	2.51930153557802	1.91803033678489	2.42945349888875	-4.48943074529726	682.8805	0	0	0.5549	97.9998846755819	0	93.42	1918.59329980506	1.6728	19.868668604447	0	0	-0.77702355010401	0.499998116789182	0	2.7623	38.3368	-3.32354997733352	7.8844	-0.376727825622746	78.5822	0.2988	0	156.386786512162	1.13050874374767	0.443516972732641	0	10.3819236135108	0	8.88839942982952	0	6.58	28.4402034299821	-0.594482893021917	0.0696	1084.61465200772	114.196611070441	9.6750782397965	4.20449964696041	4.61429628262266
14362874	2.79154890135835	2.5191951161297	1.91790968267051	2.42929514232692	-5.74304437146953	682.8595	0	0	0.555	97.9880231661659	0	93.42	1919.19429192006	1.6732	19.8666038918419	0	0	-0.776763726894405	0.499998116790644	0	2.7626	38.337	-3.32354997733352	7.8866	-0.376665678773581	78.5561	0.2987	0	156.384522985902	1.12992475916555	0.443021053804477	0	10.3814815622833	0	8.8888758079548	0	6.58	28.4413368338341	-0.594482893021917	0.0696	1084.65139746872	114.178084721835	9.67414650546247	4.20386007355618	4.61400360691727
14362868	2.79126526716588	2.51892829597211	1.91760002527279	2.42890385105031	-4.16572154137688	682.8317	0	0	0.555	97.9885128815593	0	93.41	1919.78298364506	1.6737	19.8639126579185	0	0	-0.776244546340164	0.499998116792837	0	2.7622	38.3374	-3.32540301748503	7.8885	-0.376981356822928	78.5371	0.2987	0	156.37765225344	1.12933959631944	0.442586399108449	0	10.3855771708704	0	8.8902207147492	0	6.59	28.4448946222545	-0.596022036328932	0.0694	1084.7408368749	114.123145178659	9.67137154033788	4.20193743007578	4.61328311863649
14362860	2.79022884991466	2.51794898975422	1.91648026863005	2.42749097784071	-6.83772230820884	682.8151	0	0	0.5543	97.8926224379138	0	93.53	1922.29988320506	1.676	19.8510386924083	0	0	-0.774949303859365	0.499998116802339	0	2.7615	38.3418	-3.32911436783139	7.8969	-0.376350734709464	78.2726	0.2987	0	156.36686987885	1.12640430249722	0.4411534592604	0	10.3767452506422	0	8.8938507282992	0	6.47	28.4444786727654	-0.596536298652967	0.0695	1085.06299980075	113.962622136141	9.66325344222537	4.19630836053421	4.61073047482179
14362852	2.78677767771763	2.51467656097176	1.91315661732754	2.42314261429467	-4.95003864333731	683.3078	0	0	0.5535	97.9676383190351	0	93.45	1924.16692450006	1.6751	19.8458084010564	0	0	-0.773400094790065	0.499998116827922	0	2.7584	38.3457	-3.33842360937521	7.891	-0.379988689999708	78.3355	0.2985	0	156.328600006028	1.12507621074535	0.4399014226507	0	10.4075319212264	0	8.90115206768321	0	6.55	28.4584319321526	-0.601365675459874	0.0692	1085.7221017116	113.66669002879	9.64803419868232	4.18542394793977	4.60390547625578
14362850	2.78543163309705	2.51341605127749	1.9117167691201	2.42132417746386	-5.26254827894911	683.2666	0	0	0.5523	97.8476614655006	0	93.62	1927.23927812506	1.678	19.8467104899028	0	0	-0.77185639239969	0.499998116840348	0	2.7572	38.3535	-3.34215970824355	7.9	-0.378650940709845	77.9945	0.2985	0	156.349765701115	1.12155564758841	0.437696806118175	0	10.3728550497181	0	8.90579114343385	0	6.38	28.4361260979502	-0.601192269795002	0.0694	1086.15873150495	113.472049959451	9.63810439907786	4.17844066307289	4.6005762734354
14362836	2.78477985521234	2.51280975797877	1.91100837763755	2.42042776649537	-4.4580103403298	683.0943	0	0	0.5525	97.7877784580633	0	93.6	1926.56873744506	1.6777	19.8262291818384	0	0	-0.771086594002748	0.499998116846926	0	2.7546	38.3546	-3.34590292628312	7.8977	-0.378753007176568	78.033	0.2984	0	156.317215333804	1.12192823577446	0.437728422828542	0	10.3846998705134	0	8.90888799439082	0	6.4	28.4563323338207	-0.603277721494485	0.0693	1086.39150106188	113.344638684939	9.63157596159016	4.17382265762729	4.59888365294253
14362922	2.05579484019917	1.85983453227464	1.30693944215856	1.73098403849553	-3.37265496027641	700.3903	0	0	0.5863	102.306223009725	0	100	1191.21084604505	1.637	19.2762973646137	0	0	-1.07883394935705	0.499998114808182	0	2.7435	40.0685	-2.21875845810459	8.4915	-0.766859894730307	59.946	0.2777	0	149.600895555189	1.37591048216783	0.648209385773711	0	14.6265034888193	0	8.73959639649415	0	0	30.4048654835815	-0.154343940015836	0.1983	1087.97114189576	121.737793474509	10.0886877250447	4.54161496502491	3.67950489888669
14362924	2.04554984816784	1.85030920463239	1.29670905617563	1.71780359968793	-3.49226646283489	701.2024	0	0	0.5829	102.325099713467	0	100	1168.57883512505	1.6338	19.1580423113658	0	0	-1.07262963695584	0.499998114808182	0	2.7192	40.1145	-2.20518260033524	8.4901	-0.796844687635851	58.8489	0.2772	0	148.584599713467	1.38018678665662	0.651640771964171	0	14.7816315186246	0	8.77389864635969	0	0	30.5149777459408	-0.156082361992986	0.201	1090.74733724096	120.394678602894	10.0244591160547	4.49931761437966	3.65281610920966
14362920	2.03681247370925	1.84215973691537	1.28849515177358	1.70739131213088	-3.8997673692937	702.8857	0	0	0.5793	103.087933665693	0	100	1149.18756162005	1.6252	19.288157172778	0	0	-1.0783135245112	0.499998114808182	0	2.7056	40.1474	-2.18504715095879	8.4632	-0.827306702854423	58.53	0.2771	0	147.608505363973	1.38516812104445	0.654719977902198	0	14.6918178510674	0	8.7890789693837	0	0	30.3301965643038	-0.151379882565251	0.2045	1092.35279991076	119.757149056798	9.99386687651248	4.47918060566152	3.6343180673946
14362912	2.03028390381135	1.83610248034502	1.2820326856054	1.69945614196947	-3.3666942072168	704.9441	0	0	0.576	103.667321750335	0	100	1133.42744200005	1.6168	19.3721173533586	0	0	-1.08301995267436	0.499998114808182	0	2.6942	40.1764	-2.16424112164798	8.4338	-0.854453147637445	58.2389	0.2765	0	146.973712062492	1.38918981316118	0.657076231953754	0	14.6816899366827	0	8.79979861946163	0	0	30.2277767487744	-0.145936988132971	0.2078	1093.68748189878	119.358385263306	9.97479756382018	4.46680040750063	3.61937977262927
14362898	1.82007003431233	1.64292923372346	1.09677101653326	1.47843662068345	-3.17777405673458	710.5492	0	0	0.5866	102.551008841533	0	100	1138.96786962005	1.7591	19.5320541304082	0	0	-1.1811145853994	0.499998114808182	0	2.8512	40.7274	-2.12714684202533	9.3925	-0.992917340090417	52.7486	0.2771	0	148.557030500671	1.37120596460129	0.690766281155393	0	14.9835898017195	0	8.8398424695992	0	0	29.8615911270774	-0.0669685048970879	0.2387	1104.46573386359	118.209141393395	9.92107787221282	4.43362689784577	3.25894752225609
14362902	1.72319288132638	1.55321530140215	1.01089331310442	1.37106786227175	-3.19806688744686	711.5522	0	0	0.5814	100.607956827309	0	100	1137.35966012505	1.7515	20.2455245983936	0	0	-1.17652577082318	0.499998114808182	0	2.8377	40.9017	-2.17555368305898	9.3264	-1.10057781426292	53.4448	0.2834	0	148.115753012048	1.37359758878709	0.693786936950824	0	13.9926907630522	0	8.8757266339391	0	0	28.2702854600219	-0.0847585026932777	0.2319	1113.02902163472	116.582824487242	9.83806777766521	4.37370289987861	3.07524284694392
14362914	1.69702871865453	1.52818369193202	0.985246790802907	1.33861583849062	-3.23680724635604	711.4206	0	0	0.5786	100.722007810935	0	100	1141.63799740505	1.7479	20.2162412377328	0	0	-1.17005330405194	0.499998114808182	0	2.8309	40.9017	-2.20711449406749	9.2923	-1.09605656405594	53.8922	0.2827	0	148.110124173843	1.37321319185945	0.694451234417106	0	14.0366493090326	0	8.91865153369721	0	0	28.3307312737833	-0.0964217063364034	0.2274	1118.54365834769	114.984329884752	9.76131375058582	4.32505687131259	3.01074970024324
14362928	1.44575983648865	1.29725700659011	0.770778396169221	1.08554030603698	-3.0104407407943	714.9989	0	0	0.5625	99.1162305324158	0	100	1069.11912680505	1.7401	20.6285354038392	0	0	-1.23807216157196	0.499998114808182	0	2.815	40.8222	-2.30184940209739	9.2539	-1.15714799559018	54.2603	0.2895	0	148.189375226367	1.39759309408816	0.719723086409451	0	13.4177363274176	0	8.93308598888256	0	0	27.3792077145962	-0.131590696684452	0.2185	1121.74904223334	114.676711104422	9.75315610847066	4.32945974800072	2.58416412291476
14362952	1.3370996963617	1.19434780728012	0.669502834104436	0.957271979992991	-3.13118774951022	715.7504	0	0	0.5588	99.7847239888069	0	100	1088.05447012505	1.7327	20.4568951920631	0	0	-1.21041928782852	0.499998114808182	0	2.8034	40.7502	-2.35843328723956	9.1687	-1.13220636809163	55.1721	0.2853	0	148.156382599847	1.39398391139255	0.718508092892409	0	13.6753930297634	0	9.02799132883318	0	0	27.7588444416179	-0.152427340857271	0.2099	1138.11565259222	111.129724901081	9.57674916177181	4.21244893358179	2.32780830330439
14362938	0.51917146382179	0.435525851498814	-0.0491485411109672	0.0972573096937671	-1.83158177741074	715.2618	0	0	0.5972	105.070420253165	0	100	1070.96537362005	1.7782	19.0997569620253	0	0	-1.26921772432554	0.499998114808182	0	2.887	40.9863	-1.97106984506981	9.6065	-0.945119434510374	49.9038	0.2657	0	147.895513924051	1.38723776183396	0.699510201628745	0	15.712653164557	0	9.24431105830867	0	0	30.8962126582279	-0.0120657347673949	0.2656	1172.24041547342	103.464078003922	9.17509343883544	3.9323144899443	0.558977360699528
14362964	1.71411171937282	1.54606121817382	1.01051196273726	1.40219257787884	-3.52065771642761	692.1609	0	0	0.6009	99.0779606460637	0	95.92	1262.09657584505	1.6412	19.0896585749047	0	0	-1.10017949756743	0.499998114808182	0	2.8435	40.0141	-2.47008648953873	8.3914	-0.604843683954697	69.6319	0.2871	0	159.452874715	1.38550484982817	0.674796747967585	0	15.0504872300883	0	8.62989729667846	0	4.08	31.0306464468415	-0.218675544332294	0.1534	1080.29706174826	127.480308115283	10.362085128034	4.72555183327686	3.19521319847768
14363000	1.61719960929128	1.45499721730948	0.9195487589689	1.28853985067048	-3.26915796213823	701.8808	0	0	0.5808	100.586807258845	0	97.59	1159.51067778005	1.6558	19.4278717673823	0	0	-1.15366288786401	0.499998114808182	0	2.8124	40.3069	-2.35950084389917	8.5939	-0.757390262599831	63.8463	0.2876	0	154.844893183066	1.40069239961016	0.696611146506569	0	14.8501657819732	0	8.75889317227547	0	2.41	30.2644261694951	-0.174573882231528	0.1797	1093.16684725466	122.874998811396	10.1517807677614	4.59536391840807	2.98026764767864
14364760	3.32125802726481	3.02836584952611	2.47746276540216	2.9715365327701	-4.6745331005767	715.6675	0	0	0.568	98.106872459178	0	98.8	1296.22364540505	1.5603	20.2961586836384	0	0	-0.363813104800272	0.499998130885777	0	2.6165	40.6309	-2.60494527657155	7.6273	-0.846763869072801	66.1554	0.2924	0	151.719975508039	1.36152398563085	0.581572450730331	1.2	13.5318986585711	0	9.34559249971185	0	0	27.6410292189841	-0.190642329788221	0.1821	1179.36100726211	107.054487345544	9.24766715499521	3.82897067136857	5.16892800889837
14363016	1.58207473172841	1.42092893009802	0.883831713329509	1.24057420701841	-3.01295364776437	699.235	0	0	0.5704	98.3138065143413	0	100	1131.90405000005	1.6968	19.2725018230433	0	0	-1.15926676538193	0.499998114808182	0	2.8071	40.5133	-2.35098079648813	8.8611	-0.792566914253121	58.914	0.288	0	154.474277163345	1.3951987794809	0.706279739176495	0	14.8387539499271	0	8.87239802139488	0	0	30.1065410792416	-0.154220032887491	0.1961	1103.19685371172	118.404587413675	9.94321363621475	4.46536430487543	2.87409018547874
14362996	1.43211910102487	1.27950724760178	0.746478509930109	1.06681027562587	-2.74032737711516	709.0681	0	0	0.5554	98.8094990697009	0	100	988.775232405044	1.7278	20.6518992414484	0	0	-1.33254704710071	0.499998114808182	0	2.8008	40.5319	-2.28955226507507	9.2522	-1.1574502299217	53.9495	0.2974	0	148.343180191785	1.41973382017493	0.735820146355709	0	13.3619808215257	0	9.01774455617759	0	0	27.3756357044034	-0.129947418305869	0.2239	1118.27293358809	112.599306795557	9.66310892641573	4.28605190943514	2.54522484299307
14363018	1.25171120498448	1.10971350479298	0.58263143948975	0.870345371081018	-3.15711612317159	708.0266	0	0	0.5637	99.6498041492491	0	100	1006.29306450004	1.734	20.401657377303	0	0	-1.31336373072877	0.499998114808182	0	2.8145	40.5769	-2.21875845810459	9.2951	-1.11938268849556	53.3201	0.2957	0	148.388044588946	1.41355277471254	0.728967909800594	0	13.7247522836352	0	9.11201186721951	0	0	27.8647050627032	-0.103363569469865	0.2318	1125.87957790138	109.808863468172	9.51230748523765	4.17137520288125	2.17550673550117
14363070	0.998259338423742	0.875234946450223	0.366796383286917	0.606166314607728	-2.15949162733694	716.0273	0	0	0.5489	99.2374227994228	0	100	967.601202645044	1.7124	20.5974184704185	0	0	-1.34678748621501	0.499998114808182	0	2.7813	40.931	-2.32778866398668	9.1507	-1.15516841954668	54.6968	0.2982	0	148.183393939394	1.42701171309309	0.741808886938178	0	13.4644473304473	0	9.16638222760031	0	0	27.4175685425685	-0.145633221958523	0.2189	1131.15959796825	107.924957850167	9.41221652037518	4.09852567516594	1.67273423134389
14364766	3.31852723933553	3.02603617668035	2.47550411985463	2.96823771308795	-6.83772230820884	716.2637	0	0	0.5651	97.9149299837106	0	98.92	1298.41948050005	1.5654	20.2470576888135	0	0	-0.445147565626735	0.499998131080187	0	2.6158	40.6339	-2.6099280032407	7.656	-0.855022429706768	65.9507	0.2924	0	151.645972437912	1.35893155115832	0.582655147948924	1.08	13.5529003438297	0	9.35753665722089	0	0	27.6532314041686	-0.192871044406901	0.1836	1181.28748399618	106.598125539344	9.22483224376277	3.81445858501236	5.16306840581374
932070128	3.32702894962152	3.03338595413696	2.48163608295066	2.97837638478415	-4.45610924587513	715.0538	0	0	0.5729	98.1810315414964	0	98.67	1300.53045408005	1.5638	20.2702735325439	0	0	-0.179404503454853	0.499998130499037	0	2.6453	40.6378	-2.61743019382221	7.6463	-0.832078289920491	66.4416	0.2923	0	151.999059601437	1.36141333966815	0.580167093496964	1.33	13.5182471447272	0	9.32315591646375	0	0	27.7499047988112	-0.19145144875892	0.1798	1175.52777598431	107.904673617698	9.29080397230174	3.85738190604946	5.18073464961611
14364824	3.32322775424043	3.03004324200182	2.47892705558293	2.9739476187884	-4.52917781816399	715.5809	0	0	0.5699	98.2192514950584	0	98.65	1297.36463644505	1.5616	20.2939575169857	0	0	-0.288783475678066	0.49999813073471	0	2.6268	40.6324	-2.6099280032407	7.6344	-0.843338205902165	66.2874	0.2924	0	151.7385389471	1.36176135484465	0.581028992793874	1.35	13.5104771176922	0	9.33539823048056	0	0	27.6761081212353	-0.190777078309904	0.1811	1177.66943062883	107.449187516497	9.26744968710615	3.84164147179763	5.17349872887504
14363720	3.32763658970596	3.03391166048524	2.4821157646751	2.97915578447843	-5.1947184133257	715.1177	0	0	0.5731	98.2686146355588	0	98.67	1298.68453282005	1.5618	20.2742237063496	0	0	-0.180587688790017	0.499998130449149	0	2.6437	40.639	-2.61743019382221	7.6363	-0.832520547390487	66.5577	0.2923	0	151.958704403028	1.36269201362908	0.580184718723938	1.33	13.4998703825139	0	9.31927360808417	0	0	27.754945593261	-0.191181574907201	0.1794	1174.98546176944	108.052241474722	9.29827855499946	3.86231178750953	5.18227925494833
14364756	3.28794721659657	2.99889766568857	2.4537554728721	2.93332680208026	-4.534600464342	721.6954	0	0	0.5605	97.8790151310876	0	100	1262.62929580505	1.5812	20.2005361526831	0	0	-0.785686102572949	0.499998132930254	0	2.6169	40.6153	-2.57658166867628	7.7619	-0.954855249855345	64.1158	0.2916	0	150.129295771964	1.35879978099037	0.59515809076572	0	13.7320454214978	0	9.42071034049997	0	0	27.4231322325484	-0.178486471594572	0.1977	1193.64233539095	103.981825615714	9.0987334799951	3.742122103005	5.11033883131223
14364750	3.32258973465991	3.02950430811809	2.47845249636714	2.97316527523532	-4.55848416757698	715.5371	0	0	0.5692	98.1983619888129	0	98.7	1296.83482820505	1.561	20.2986528091983	0	0	-0.343614280940354	0.499998130785309	0	2.6199	40.6317	-2.60868092044932	7.6309	-0.844734602002098	66.2581	0.2924	0	151.721285506526	1.36185882711039	0.581169375104883	1.3	13.5147992852704	0	9.3391965579278	0	0	27.6598440459913	-0.190709698823011	0.1813	1178.24426927905	107.301285083031	9.26009194484858	3.83699719729003	5.17196110045468
